"row_ID","Life History stage","Taxon","Habitat","Phylum","Class","Family","Genus","Species","Name","ta_high","ta_low","acclim_window","Proximity of high acclimation temperature to CTMax/ °C","Source","tc_high","ARR","Acclimation duration/ days","collection_latitude","Longitude of collection/ °","Metric","heating_rate","Absolute latitude/°","Latitudinal bin","Mid Bin Latitude/ °","Hemisphere","Absolute northern distribution limit/ °","Absolute southern distribution limit/ °","Minimum hemisphere limit/ °","Maximum hemisphere limit/ °","Latitudinal range size/°","mid latitude/ °","Mean environmental temperature/ °C","Maximum environmental temperature/ °C","CTMax now/ °C","Thermal safety margin/ °C","Time until loss of thermal safety without acclimation, RCP4.5/ years","Time until loss of thermal safety without acclimation, RCP8.5/ years","Time gained until loss of thermal safety with acclimation, RCP4.5/ years","Time gained until loss of thermal safety with acclimation, RCP8.5/ years","% increase in thermal safety (years) gained due to acclimation capacity","Error checked","Reference","doi","Jstor stable ref","ref","url","tc_low","ht_low","ht_high","tau_a_low","tau_a_high","tau_c_low","tau_c_high","lambda","delta_tau_low","delta_tau_high","delta_tr_low","delta_tr_high","delta_tau_high_hat","delta_tau_low_hat"
272,"adult","terrestrial arthropods","terrestrial","Arthropoda","Arachnida","Podacaridae","Halozetes","belgicae","Halozetes belgicae",10,5,5,30.7,"wild",40.7,0.48,7,-46,37,"crit",10,46,"mid",37.5,"S",-54.2,-68.1,54.2,68.1,13.9,61.15,25.70000076,30.79999924,48.23600037,17.43600113,1213.259138,720.7602857,582.3643865,345.9649372,32,2017-02-10,"Deere et al 2006","doi:10.1016/j.jinsphys.2006.03.009",NA,NA,NA,38.3,33.3,30.7,0.0183049606443346,0.0366099212886692,0.140215998535603,0.149002379644884,0.0366099212886692,0.121911037891269,0.112392458356215,36.5090436391777,45.0869803515375,0.104635311990734,0.129854839291039
273,"adult","terrestrial arthropods","terrestrial","Arthropoda","Arachnida","Podacaridae","Halozetes","fulvus","Halozetes fulvus",10,5,5,29.9,"wild",39.9,0.34,7,-46,37,"crit",10,46,"mid",37.5,"S",-46,-54.1325,46,54.1325,8.1325,50.06625,25.70000076,30.79999924,45.23800026,14.43800102,1004.647599,596.8305269,341.5801838,202.9223791,25,2017-02-10,"Deere et al 2006","doi:10.1016/j.jinsphys.2006.03.009",NA,NA,NA,38.2,33.2,29.9,0.0183049606443346,0.0366099212886692,0.139849899322716,0.14607358594179,0.0366099212886692,0.121544938678382,0.109463664653121,36.1540534640418,41.6475303384985,0.104278735942616,0.126859972104824
274,"adult","aquatic invertebrates","marine","Arthropoda","Arachnida","Podacaridae","Halozetes","marinus","Halozetes marinus",10,5,5,27.9,"wild",37.9,0.2,7,-46,37,"crit",10,46,"mid",37.5,"S",-54.6,-67.6,54.6,67.6,13,61.1,6.538,8.218,37.2076,28.9896,2017.19975,1198.356907,403.43995,239.6713813,17,2017-02-10,"Deere et al 2006","doi:10.1016/j.jinsphys.2006.03.009",NA,NA,NA,36.9,31.9,27.9,0.0183049606443346,0.0366099212886692,0.135090609555189,0.138751601684056,0.0366099212886692,0.116785648910855,0.102141680395387,31.8283727622887,34.0928090942419,0.0996514467272058,0.119348906636273
275,"adult","aquatic invertebrates","marine","Arthropoda","Arachnida","Podacaridae","Halozetes","marionensis","Halozetes marionensis",5,0,5,32.4,"wild",37.4,0.04,7,-46,37,"crit",10,46,"mid",37.5,"S",-46,-53,46,53,7,49.5,6.538,8.218,37.46152,29.24352,2034.868409,1208.853319,81.39473637,48.35413275,4,2017-02-10,"Deere et al 2006","doi:10.1016/j.jinsphys.2006.03.009",NA,NA,NA,37.2,37.2,32.4,0,0.0183049606443346,0.13618890719385,0.136921105619623,0.0366099212886692,0.13618890719385,0.118616144975288,33.4176698759239,33.4303001224532,0.118602041597343,0.136203271057407
276,"adult","terrestrial arthropods","terrestrial","Arthropoda","Arachnida","Podacaridae","Podacarus","auberti","Podacarus auberti",10,5,5,29.5,"wild",39.5,0.46,7,-46,37,"crit",10,46,"mid",37.5,"S",-46,-54.2,46,54.2,8.2,50.1,25.70000076,30.79999924,46.72200035,15.92200111,1107.909618,658.1753456,509.6384242,302.760659,32,2017-02-10,"Deere et al 2006","doi:10.1016/j.jinsphys.2006.03.009",NA,NA,NA,37.2,32.2,29.5,0.0183049606443346,0.0366099212886692,0.13618890719385,0.144609189090243,0.0366099212886692,0.117883946549515,0.107999267801574,32.780546078831,40.0217335028896,0.10071788686753,0.125360597006432
277,"adult","fish","freshwater","Chordata","Actinopterygii","Cyprindae","Gila","bicolor","Gila bicolor mohavensis",30,24,6,6.2,"wild",36.2,0.216666666,7,35,-117,"crit",8.4,35,"mid",37.5,"N",44,35,35,44,9,39.5,37.8,37.8,37.88999999,0.089999995,3.214797467,1.934009267,0.696539449,0.41903534,18,2017-04-14,"McClanahan et al 1986","doi:10.1016/j.jtherbio.2003.11.005",NA,NA,NA,34.900000004,10.900000004,6.2,0.0878638110928062,0.109829763866008,0.1277686253121,0.132527915064983,0.0307523338824822,0.0399048142192935,0.0226981511989749,21.1483038649345,16.4303319766315,0.0273588283963631,0.0338774927746886
278,"juvenile","fish","marine","Chordata","Actinopterygii","Cyprinodontidae","Cyprinodon","variegatus","Cyprinodon variegatus variegatus",38,21,17,6.20000001,"wild",44.20000001,0.34375,30,26,-97,"crit",6,26,"mid",37.5,"N",43,20,20,43,23,31.5,24.516,29.427,39.56487501,10.13787501,335.1649804,198.8770167,115.212962,68.36397448,26,2017-02-17,"Bennett and Beitinger 1997","doi: 10.2307/1447842",NA,NA,NA,38.35625001,17.35625001,6.20000001,0.0768808347062054,0.139117700896943,0.140421929379462,0.161815852132528,0.0219659527732015,0.0635410946732564,0.0226981512355848,51.3558102991068,48.5291068276791,0.0236893776221492,0.0617698579320328
279,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","bipectinata","Drosophila bipectinata",27,19,8,12.81,"wild",39.81,0.07375,5,-17,145,"crit",6,17,"low",12.5,"S",47,-19,0,47,47,23.5,30.70000076,37.70000076,40.08287506,2.382874293,120.59098,74.46835016,8.893584772,5.492040824,7,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,39.22,20.22,12.81,0.0695588504484715,0.0988467874794069,0.143584111294161,0.145744096650192,0.0219659527732015,0.0740252608456892,0.0468973091707853,58.888946538913,51.1458794217801,0.050835035677385,0.0693847185546168
280,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","birchii","Drosophila birchii",27,19,8,12.38,"wild",39.38,0.06125,5,-17,145,"crit",6,17,"low",12.5,"S",10,-23,0,23,23,11.5,30.70000076,37.70000076,39.60662505,1.906624284,96.48922375,59.58483216,5.909964954,3.64957097,6,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,38.89,19.89,12.38,0.0695588504484715,0.0988467874794069,0.142375983891635,0.144169870034779,0.0219659527732015,0.0728171334431631,0.0453230825553725,56.7841019116675,48.2613702768752,0.0498031345561817,0.0675052782358634
281,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","bunnanda","Drosophila bunnanda",27,19,8,12.27,"wild",39.27,0.105,5,-18,145,"crit",6,18,"low",12.5,"S",-11,-19,11,19,8,15,31.10000038,38.5,39.70050004,1.20050004,58.26032589,36.02935294,6.117334219,3.783082059,10,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,38.43,19.43,12.27,0.0695588504484715,0.0988467874794069,0.140691927512356,0.143767160900604,0.0219659527732015,0.0711330770638843,0.0449203734211972,53.9561542645598,47.5418778511327,0.048372568018846,0.0670221091975179
282,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","busckii","Drosophila busckii",27,19,8,11.05,"wild",38.05,0,5,-19,146,"crit",6,19,"low",12.5,"S",81,-38,0,81,81,40.5,30.60000038,37.29999924,38.05,0.750000763,36.71120297,22.53071079,0,0,0,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,38.05,19.05,11.05,0.0695588504484715,0.0988467874794069,0.139300750503386,0.139300750503386,0.0219659527732015,0.0697419000549149,0.0404539630239795,51.7098707257943,40.0381936384191,0.0471978604519592,0.0615929920471717
283,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","hydei","Drosophila hydei",27,19,8,13.58,"wild",40.58,0.12625,5,-37,145,"crit",6,37,"mid",37.5,"S",74,-38,0,74,74,37,28.79999924,33.5,40.8072499,7.307249904,410.4877138,240.7949513,51.82407387,30.4003626,11,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,39.57,20.57,13.58,0.0695588504484715,0.0988467874794069,0.144865458539264,0.14856306058942,0.0219659527732015,0.0753066080907926,0.0497162731100128,61.1933365156414,56.6094376579005,0.0519344842625947,0.0727151886034168
284,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","melanogaster","Drosophila melanogaster",27,19,8,13.92,"wild",40.92,0.02875,5,-37,145,"crit",6,37,"mid",37.5,"S",86,-43,0,86,86,43,28.79999924,33.5,40.97174998,7.471749978,419.7285719,246.215703,12.06719644,7.07870146,3,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,40.69,21.69,13.92,0.0695588504484715,0.0988467874794069,0.148965769723595,0.149807797913235,0.0219659527732015,0.0794069192751236,0.0509610104338276,69.0941671690129,59.1497192863381,0.0554859996628905,0.0741723803549636
285,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","pseudoananassae","Drosophila pseudoananassae",27,19,8,13.96,"wild",40.96,0.2425,5,-17,145,"crit",6,17,"low",12.5,"S",48,-19,0,48,48,24,30.70000076,37.70000076,41.85725019,4.157249422,210.387423,129.9202004,51.01895007,31.50564859,20,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,39.02,20.02,13.96,0.0695588504484715,0.0988467874794069,0.142851912868387,0.149954237598389,0.0219659527732015,0.0732930624199158,0.0511074501189823,57.605553755009,59.4539096064224,0.050209087287777,0.0743433003848994
286,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","repleta","Drosophila repleta",27,19,8,12.53,"wild",39.53,0.0525,5,-19,146,"crit",6,19,"low",12.5,"S",64,-38,0,64,64,32,30.60000038,37.29999924,39.71900002,2.419000783,118.4057845,72.66900214,6.216303687,3.815122612,5,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,39.11,20.11,12.53,0.0695588504484715,0.0988467874794069,0.143181402159985,0.144719018854109,0.0219659527732015,0.0736225517115138,0.0458722313747026,58.1801172278559,49.2544752185751,0.0504905542253333,0.0681625622460612
287,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","simulans","Drosophila simulans",27,19,8,12.22,"wild",39.22,0.05375,5,-37,145,"crit",6,37,"mid",37.5,"S",77,-42,0,77,77,38.5,28.79999924,33.5,39.31674996,5.816749959,326.7582776,191.6786809,17.56325742,10.3027291,5,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,38.79,19.79,12.22,0.0695588504484715,0.0988467874794069,0.142009884678748,0.143584111294161,0.0219659527732015,0.0724510342302764,0.0447373238147538,56.1589624816389,47.2172694515378,0.0494913577470867,0.0668021578145459
288,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Drosophilidae","Drosophila","sulfurigaster","Drosophila sulfurigaster",27,19,8,9.6,"wild",36.6,0.00625,5,-17,145,"crit",6,17,"low",12.5,"S",41,-27,0,41,41,20.5,30.70000076,37.70000076,36.623125,0,0,0,0,0,0,2017-04-15,"Overgaard et al 2011","doi: 10.1086/661780",NA,NA,NA,36.55,17.55,9.6,0.0695588504484715,0.0988467874794069,0.133809262310086,0.133992311916529,0.0219659527732015,0.0642504118616145,0.0351455244371225,43.5814304834289,32.1627698030236,0.0426264665086804,0.0549497680439005
289,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Sphaeromatidae","Exosphaeroma","gigas","Exosphaeroma gigas",7,3,4,25.63157895,"wild",32.63157895,0.394736842,9,-46.9,38,"crit",6,47,"mid",37.5,"S",-43,-55,43,55,12,49,5.708,7.114,32.12157895,25.00757895,1741.089483,1033.667848,687.2721642,408.026782,28,2017-04-11,"Faulkner et al 2014","doi: 10.1111/1365-2435.12219",NA,NA,NA,31.052631582,28.052631582,25.63157895,0.0109829763866008,0.0256269449020685,0.113683439802306,0.11946395368845,0.0219659527732015,0.102700463415706,0.0938370087863811,30.025387312063,34.0980377079842,0.0893306771229774,0.10734708373885
290,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Sphaeromatidae","Exosphaeroma","laeviusculum","Exosphaeroma laeviusculum",7,3,4,31.63636364,"wild",38.63636364,0,9,-34,19,"crit",6,34,"mid",37.5,"S",-19,-34,19,34,15,26.5,17.362,19.759,38.63636364,18.87736364,1218.042863,738.6276589,0,0,0,2017-04-11,"Faulkner et al 2014","doi: 10.1111/1365-2435.12219",NA,NA,NA,38.63636364,35.63636364,31.63636364,0.0109829763866008,0.0256269449020685,0.14144742317408,0.14144742317408,0.0219659527732015,0.130464446787479,0.115820478272012,63.3643810820417,62.2951546355854,0.116453527513029,0.129821014440598
291,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Sphaeromatidae","Exosphaeroma","laeviusculum","Exosphaeroma laeviusculum",7,3,4,32.13043478,"wild",39.13043478,0.108695652,9,-32,18,"crit",6,32,"mid",37.5,"S",-19,-34,19,34,15,26.5,15.301,17.09,40.03271739,22.94271739,1452.713657,870.3676899,157.9036581,94.60518353,10,2017-04-11,"Faulkner et al 2014","doi: 10.1111/1365-2435.12219",NA,NA,NA,38.695652172,35.695652172,32.13043478,0.0109829763866008,0.0256269449020685,0.141664478023064,0.14325621372872,0.0219659527732015,0.130681501636464,0.117629268826652,63.7290467944564,65.3965860039737,0.116667117361741,0.131659026300232
292,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Hyalidae","Hyale","grandicornis","Hyale grandicornis",7,3,4,28.22222222,"wild",35.22222222,0.222222222,9,-34,19,"crit",6,34,"mid",37.5,"S",-25,-45,25,45,20,35,17.362,19.759,37.52488888,17.76588888,1146.326074,695.1382175,254.7391273,154.4751593,18,2017-04-11,"Faulkner et al 2014","doi: 10.1111/1365-2435.12219",NA,NA,NA,34.333333332,31.333333332,28.22222222,0.0109829763866008,0.0256269449020685,0.125694063086216,0.128948278308622,0.0219659527732015,0.114711086699616,0.103321333406553,41.6267106535238,44.3621066616011,0.101009259845359,0.117077696319215
293,"adult","fish","freshwater","Chordata","Actinopterygii","Cyprinidae","Lepidomeda","copei","Lepidomeda copei",28,18,10,7,"lab",35,0.32,50,40,-110,"crit",6,40,"mid",37.5,"N",44,38,38,44,6,41,32.8,32.8,36.536,3.736,171.5544395,103.8496509,54.89742063,33.2318883,24,2017-02-17,"Billman et al., 2008","doi: 10.3398/1527-0904-68.4.463",NA,NA,NA,31.8,13.8,7,0.0658978583196046,0.102507779608274,0.116419549697968,0.128134724510342,0.0219659527732015,0.0505216913783635,0.0256269449020684,25.1474683417553,22.4537463717705,0.0278217716928779,0.0473542300169304
294,"adult","aquatic invertebrates","marine","Arthropoda","Crustacea","Porcellanidae","Petrolisthes","cabrilloi","Petrolisthes cabrilloi",18,8,10,16.8,"wild",34.8,0.23,28,31,-114.34,"crit(heart begins to fail)",6,31,"mid",37.5,"N",33,31,31,33,2,32,23.432,31.049,36.04936,5.00036,176.7308226,104.3236332,40.64808921,23.99443564,19,2017-04-15,"Stillman2004",NA,NA,"Int Cong Ser 1275, 267-274",NA,32.5,24.5,16.8,0.0292879370309354,0.0658978583196046,0.118982244188175,0.127402526084569,0.0219659527732015,0.0896943071572396,0.0615046677649643,33.3043077759962,36.3672939931424,0.0587982295269497,0.0928086517329296
295,"adult","aquatic invertebrates","marine","Arthropoda","Crustacea","Porcellanidae","Petrolisthes","gracilis","Petrolisthes gracilis",35,15,20,6.6,"wild",41.6,0.04,28,31,-114.34,"crit(heart begins to fail)",6,31,"mid",37.5,"N",31,15,15,31,16,23,23.432,31.049,41.13728,10.08828,356.5563326,210.4740504,14.26225331,8.418962015,4,2017-04-15,"Stillman2004",NA,NA,"Int Cong Ser 1275, 267-274",NA,40.8,25.8,6.6,0.0549148819330038,0.128134724510342,0.14936847885777,0.152297272560864,0.0219659527732015,0.0944535969247667,0.0241625480505217,73.1921193466203,39.8544540067018,0.0369302694407922,0.073455554241924
296,"adult","aquatic invertebrates","marine","Arthropoda","Crustacea","Porcellanidae","Petrolisthes","hirtipes","Petrolisthes hirtipes",25,15,10,14.3,"wild",39.3,0.08,28,31,-114.34,"crit(heart begins to fail)",6,31,"mid",37.5,"N",31,24,24,31,7,28,23.432,31.049,39.17456,8.12556,287.1867032,169.5253824,22.97493626,13.56203059,7,2017-04-15,"Stillman2004",NA,NA,"Int Cong Ser 1275, 267-274",NA,38.5,23.5,14.3,0.0549148819330038,0.0915248032216731,0.140948196961377,0.14387699066447,0.0219659527732015,0.0860333150283727,0.052352187442797,57.6552127586641,51.5152642826662,0.0556539153218824,0.0821341490128103
297,"adult","fish","marine","Chordata","Actinopterygii","Sparidae","Acanthopagurus","schlegeli","Acanthopagurus schlegeli",29,20,9,10.3,"wild",39.3,0.5111111,14,35,139,"crit",5,35,"mid",37.5,"N",44,20,20,44,24,32,20.224,27.54,34.81448899,7.274488986,327.1906667,205.5999821,167.2307816,105.084433,34,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,34.7000001,14.7000001,10.3,0.0732198425773385,0.106168771737141,0.127036427237781,0.14387699066447,0.0183049606443346,0.053816584660443,0.0377082189273293,40.7695847372571,51.8211321855266,0.0321679923489231,0.061044778517857
298,"adult","fish","marine","Chordata","Actinopterygii","Clupeidae","Clupea","pallasi","Clupea pallasi",20,14,6,9,"wild",29,0.4,14,35,139,"crit",5,35,"mid",37.5,"N",77,33,33,77,44,55,20.224,27.54,29.0896,1.5496,69.69763211,43.79657911,27.87905284,17.51863164,29,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,26.6,12.6,9,0.0512538898041369,0.0732198425773385,0.0973823906278602,0.106168771737141,0.0183049606443346,0.0461285008237232,0.0329489291598023,17.7364051775114,18.2352199051216,0.0323343480307974,0.0468840477161868
299,"adult","fish","marine","Chordata","Actinopterygii","Engraulidae","Engraulis","japonica","Engraulis japonica",28,20,8,6.7,"wild",34.7,0.2625,14,35,139,"crit",5,35,"mid",37.5,"N",49,2,2,49,47,25.5,20.224,27.54,32.6588,5.1188,230.2324724,144.6734184,60.43602401,37.97677233,21,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,32.6,12.6,6.7,0.0732198425773385,0.102507779608274,0.119348343401062,0.127036426871682,0.0183049606443346,0.0461285008237232,0.0245286472634084,31.048208328367,25.3935973332051,0.0283929212243442,0.0408484119929482
300,"adult","fish","marine","Chordata","Actinopterygii","Lateolabracidae","Lateolabrax","japonicus","Lateolabrax japonicus",29,23,6,10.1,"wild",39.1,0.4,14,35,139,"crit",5,35,"mid",37.5,"N",44,15,15,44,29,29.5,20.224,27.54,35.5896,8.0496,362.0534715,227.5070619,144.8213886,91.00282478,29,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,36.7,13.7,10.1,0.0842028189639392,0.106168771737141,0.134358411129416,0.143144792238697,0.0183049606443346,0.0501555921654769,0.0369760205015559,47.5019129890855,50.2695202261901,0.0356350769293633,0.0517710846239074
301,"adult","fish","marine","Chordata","Actinopterygii","Salmonidae","Oncorhynchus","keta","Oncorhynchus keta",25,20,5,4.6,"wild",29.6,0.28,14,35,139,"crit",5,35,"mid",37.5,"N",67,24,24,67,43,45.5,20.224,27.54,28.26272,0.72272,32.50637111,20.42634464,9.101783912,5.719376499,22,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,28.2,8.2,4.6,0.0732198425773385,0.0915248032216731,0.103239978034047,0.108365367014461,0.0183049606443346,0.0300201354567088,0.0168405637927879,15.9266891748265,11.845273370787,0.0212955256209363,0.0242379989533611
302,"adult","fish","marine","Chordata","Actinopterygii","Oplegnathidae","Oplegnathus","fasciatus","Oplegnathus fasciatus",28,20,8,9.3,"wild",37.3,0.3875,14,35,139,"crit",5,35,"mid",37.5,"N",39.9,23.1,23.1,39.9,16.8,31.5,20.224,27.54,34.2868,6.7468,303.4563657,190.6858285,117.5893417,73.89075856,28,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,34.2,14.2,9.3,0.0732198425773385,0.102507779608274,0.125205930807249,0.136555006406736,0.0183049606443346,0.0519860882299103,0.0340472267984624,38.2793173590089,40.3936842619342,0.0328374207731902,0.0535456892512337
303,"adult","fish","marine","Chordata","Actinopterygii","Sparidae","Pagrus","major","Pagrus major",28,20,8,7.7,"wild",35.7,0.5875,14,35,139,"crit",5,35,"mid",37.5,"N",34,15,15,34,19,24.5,20.224,27.54,31.1316,3.5916,161.5423435,101.5099339,94.90612681,59.63708615,37,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,31,11,7.7,0.0732198425773385,0.102507779608274,0.113490755994875,0.130697419000549,0.0183049606443346,0.0402709134175362,0.0281896393922753,24.8200545770057,30.7366620548947,0.0241145656168167,0.0458553682267753
304,"adult","fish","marine","Chordata","Actinopterygii","Haemulidae","Parapristipoma","trilineatum","Parapristipoma trilineatum",29,20,9,8.2,"wild",37.2,0.5,14,35,139,"crit",5,35,"mid",37.5,"N",35.4,22,22,35.4,13.4,28.7,20.224,27.54,32.812,5.272,237.1230747,149.0033332,118.5615373,74.50166658,33,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,32.7,12.7,8.2,0.0732198425773385,0.106168771737141,0.119714442613948,0.13618890719385,0.0183049606443346,0.0464946000366099,0.0300201354567088,31.4692128720238,36.8877289475203,0.0268106663442807,0.0509247181041613
305,"adult","fish","marine","Chordata","Actinopterygii","Carangidae","Pseudocaranx","dentex","Pseudocaranx dentex",29,20,9,7.1,"wild",36.1,0.388888889,14,35,139,"crit",5,35,"mid",37.5,"N",40,-47,0,47,47,23.5,20.224,27.54,32.68711111,5.14711111,231.5058445,145.4735796,90.03005065,56.57305874,28,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,32.599999999,12.599999999,7.1,0.0732198425773385,0.106168771737141,0.119348343397401,0.132161815852096,0.0183049606443346,0.0461285008200623,0.0259930441149552,31.0482083241766,30.1582332548265,0.0265499501398517,0.0453431610374169
306,"adult","fish","marine","Chordata","Actinopterygii","Clupeidae","Sardinops","melanostictus","Sardinops melanostictus",28,20,8,5.7,"wild",33.7,0.35,14,35,139,"crit",5,35,"mid",37.5,"N",61,-47,0,61,61,30.5,20.224,27.54,30.9784,3.4384,154.6517413,97.1800191,54.12810944,34.01300669,26,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,30.9,10.9,5.7,0.0732198425773385,0.102507779608274,0.113124656781988,0.123375434742815,0.0183049606443346,0.0399048142046495,0.0208676551345415,24.4608115482216,20.5265906284839,0.0238529583508738,0.0356546032132208
307,"adult","fish","marine","Chordata","Actinopterygii","Sebastidae","Sebastes","schlegeli","Sebastes schlegeli",28,20,8,6.6,"wild",34.6,0.25,14,35,139,"crit",5,35,"mid",37.5,"N",40.55,34.3,34.3,40.55,6.25,37.425,20.224,27.54,32.656,5.116,230.1065345,144.5942816,57.52663363,36.14857039,20,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,32.6,12.6,6.6,0.0732198425773385,0.102507779608274,0.119348343401062,0.126670327658796,0.0183049606443346,0.0461285008237232,0.0241625480505217,31.048208328367,24.8862051599708,0.0283929212243442,0.0403379555978544
308,"juvenile","fish","marine","Chordata","Actinopterygii","Sebastidae","Sebastiscus","marmoratus","Sebastiscus marmoratus",25,15,10,7.8,"lab",32.8,0.31,14,35,138,"crit",5,35,"mid",37.5,"N",43,13,13,43,30,28,20.424,27.402,31.38144,3.97944,175.3012416,110.366237,54.34338491,34.21353348,24,NA,"Kita et al 1998","doi: 10.1007/BF00353259",NA,NA,NA,29.7,14.7,7.8,0.0549148819330038,0.0915248032216731,0.108731466227348,0.120080541826835,0.0183049606443346,0.0538165842943438,0.028555738605162,25.5678276740109,23.6561296802949,0.0301616959790176,0.0515638950175964
309,"adult","fish","marine","Chordata","Actinopterygii","Carangidae","Seriola","quinqueradiata","Seriola quinqueradiata",28,20,8,8.6,"wild",36.6,0.375,14,35,139,"crit",5,35,"mid",37.5,"N",32,20,20,32,12,26,20.224,27.54,33.684,6.144,276.343735,173.648801,103.6289006,65.11830038,27,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,33.6,13.6,8.6,0.0732198425773385,0.102507779608274,0.123009335529929,0.133992311916529,0.0183049606443346,0.0497894929525902,0.0314845323082555,35.4403931327857,35.9908435712784,0.0311520386356443,0.0502251213993684
310,"adult","fish","marine","Chordata","Actinopterygii","Silliginidae","Sillago","japonica","Sillago japonica",28,20,8,9.4,"wild",37.4,0.375,14,35,139,"crit",5,35,"mid",37.5,"N",45,21,21,45,24,33,20.224,27.54,34.484,6.944,312.3259921,196.259322,117.122247,73.59724574,27,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,34.4,14.4,9.4,0.0732198425773385,0.102507779608274,0.125938129233022,0.136921105619623,0.0183049606443346,0.0527182866556837,0.0344133260113491,39.2615028523485,41.0464700455975,0.0334040544911908,0.0540149344422977
311,"adult","fish","marine","Chordata","Actinopterygii","Carangidae","Trachurus","japonicus","Trachurus japonicus",28,20,8,7.1,"wild",35.1,0.1625,14,35,139,"crit",5,35,"mid",37.5,"N",46,29,29,46,17,37.5,20.224,27.54,33.8364,6.2964,283.1983549,177.9561052,46.01973268,28.9178671,14,2017-04-15,"Tsuchida 1995","doi: 10.1016/0306-4565(94)00024-D",NA,NA,NA,33.8,13.8,7.1,0.0732198425773385,0.102507779608274,0.123741533955702,0.128500823723229,0.0183049606443346,0.0505216913783636,0.0259930441149552,36.3690952190759,27.4711857518679,0.0317113884727937,0.0428719129594407
312,"adult","fish","marine","Chordata","Actinopterygii","clinidae","Gibbonsia","elegans","Gibbonsia elegans",20,10,10,11.4,"wild",31.4,0.16,21,32,-117,"crit",4.2,32,"mid",37.5,"N",39,24,24,39,15,31,17.375,20.746,30.98,10.234,364.9091982,215.360292,58.38547171,34.45764673,14,2017-02-10,"Davis 1977","doi: 10.1007/BF00402193",NA,"Marine Biology 42:315-320",NA,29.8,19.8,11.4,0.0366099212886692,0.0732198425773385,0.109097565440234,0.114955152846421,0.0153761669412411,0.0724876441515651,0.0417353102690829,34.677339267546,31.2988399342234,0.044414855818379,0.0691280552889083
